,alcohol,volatile acidity,free sulfur dioxide,density,total sulfur dioxide,pH,fixed acidity,residual sugar,sulphates,quality
3963,11.8,0.34,13.0,0.99108,116.0,3.39,6.0,3.8,0.44,7.0
3964,8.8,0.35,61.0,0.99803,176.5,2.97,7.5,12.4,0.52,5.0
3965,11.2,0.38,18.0,0.99304,102.0,3.1,7.3,6.5,0.55,4.0
3966,9.5,0.185,36.0,0.99438,110.0,3.26,5.4,7.1,0.41,6.0
3967,9.4,0.27,35.0,0.99548,200.0,3.16,6.3,7.6,0.54,4.0
3968,9.5,0.29,35.0,0.99551,192.0,3.16,6.5,7.9,0.51,6.0
3969,10.4,0.17,33.0,0.99152,125.0,3.03,6.4,2.8,0.49,6.0
3970,9.8,0.18,42.0,0.99572,143.0,3.08,6.7,10.6,0.49,7.0
3971,10.4,0.17,33.0,0.99152,125.0,3.03,6.4,2.8,0.49,6.0
3972,10.3,0.37,16.0,0.99244,98.0,3.06,6.8,1.5,0.56,6.0
3973,9.4,0.27,35.0,0.99548,200.0,3.16,6.3,7.6,0.54,4.0
3974,9.5,0.29,35.0,0.99551,192.0,3.16,6.5,7.9,0.51,6.0
3975,11.9,0.24,61.0,0.9903,134.0,3.19,6.1,1.7,0.81,7.0
3976,12.8,0.32,35.0,0.99162,124.0,3.15,7.0,7.6,0.65,7.0
3977,13.0,0.27,18.0,0.99116,117.0,3.09,6.9,7.5,0.38,6.0
3978,10.4,0.29,41.0,0.9922,192.0,3.26,6.5,1.7,0.59,7.0
3979,10.4,0.29,41.0,0.99223,193.0,3.25,6.5,1.7,0.59,6.0
3980,10.7,0.22,54.0,0.99481,135.0,3.21,6.1,12.1,0.4,5.0
3982,11.9,0.24,61.0,0.9903,134.0,3.19,6.1,1.7,0.81,7.0
3983,10.4,0.23,31.0,0.99429,101.0,3.19,5.6,8.0,0.42,6.0
3984,12.8,0.32,35.0,0.99162,124.0,3.15,7.0,7.6,0.65,7.0
3985,9.9,0.11,45.0,0.99454,104.0,3.2,6.8,8.6,0.37,6.0
3986,9.9,0.11,45.0,0.99454,104.0,3.2,6.8,8.6,0.37,6.0
3987,9.4,0.23,73.0,0.99863,223.0,3.16,7.3,14.6,0.71,6.0
3988,11.4,0.2,46.0,0.991,129.0,3.3,6.1,1.6,0.43,6.0
3989,9.9,0.11,45.0,0.99454,104.0,3.2,6.8,8.6,0.37,6.0
3990,9.4,0.23,73.0,0.99863,223.0,3.16,7.3,14.6,0.71,6.0
3991,9.2,0.2,36.0,0.99317,104.0,2.99,6.9,1.1,0.39,5.0
3992,10.5,0.19,26.0,0.99173,76.0,2.9,6.7,3.7,0.57,7.0
3993,11.0,0.28,32.0,0.99455,111.0,3.25,6.7,8.9,0.54,7.0
3994,11.0,0.28,32.0,0.99455,111.0,3.25,6.7,8.9,0.54,7.0
3995,12.1,0.37,3.0,0.99186,127.0,2.9,8.0,4.7,0.72,5.0
3996,11.0,0.28,32.0,0.99455,111.0,3.25,6.7,8.9,0.54,7.0
3997,12.8,0.26,37.0,0.98944,144.0,3.22,6.0,3.1,0.39,7.0
3998,10.5,0.24,25.0,0.9942,120.0,3.01,6.4,5.8,0.98,6.0
3999,10.5,0.24,25.0,0.9942,120.0,3.01,6.4,5.8,0.98,6.0
4000,10.5,0.24,25.0,0.9942,120.0,3.01,6.4,5.8,0.98,6.0
4001,9.5,0.25,21.0,0.99238,122.0,3.0,6.4,1.0,0.4,5.0
4002,9.2,0.25,25.0,0.99782,94.0,3.07,6.1,15.8,0.45,6.0
4003,11.1,0.14,40.0,0.99111,117.0,3.07,6.8,1.5,0.72,6.0
4004,12.3,0.38,33.0,0.99067,112.0,3.06,6.5,5.2,0.5,7.0
4005,11.1,0.14,40.0,0.99111,117.0,3.07,6.8,1.5,0.72,6.0
4006,12.6,0.15,10.0,0.98878,51.0,3.04,5.4,2.5,0.58,6.0
4007,9.5,0.25,21.0,0.99238,122.0,3.0,6.4,1.0,0.4,5.0
4008,9.2,0.25,25.0,0.99782,94.0,3.07,6.1,15.8,0.45,6.0
4009,10.8,0.22,40.0,0.9938,152.0,3.2,6.8,5.9,0.57,6.0
4010,11.3,0.21,39.0,0.99143,122.0,3.0,7.2,3.1,0.6,6.0
4011,12.8,0.26,37.0,0.98944,144.0,3.22,6.0,3.1,0.39,7.0
4012,10.5,0.24,25.0,0.9942,120.0,3.01,6.4,5.8,0.98,6.0
4013,9.8,0.46,56.0,0.99588,171.0,3.08,6.5,11.5,0.56,6.0
4014,8.5,0.18,56.0,1.00038,183.0,2.98,6.5,18.0,0.61,6.0
4015,9.3,0.32,6.0,0.99424,97.0,3.16,6.2,4.8,0.5,5.0
4016,9.2,0.4,45.0,0.99626,151.0,3.2,7.2,8.5,0.52,5.0
4017,11.4,0.23,32.0,0.99076,115.0,3.21,5.9,1.6,0.51,6.0
4018,8.5,0.18,56.0,1.00038,183.0,2.98,6.4,18.0,0.61,6.0
4019,9.3,0.32,6.0,0.99424,97.0,3.16,6.2,4.8,0.5,5.0
4020,8.4,0.37,6.0,0.99536,91.0,3.06,6.4,5.9,0.46,4.0
4021,9.2,0.23,35.0,0.99318,100.0,3.04,7.0,1.1,0.4,5.0
4022,9.2,0.4,45.0,0.99626,151.0,3.2,7.2,8.5,0.52,5.0
4023,10.4,0.19,52.0,0.99726,151.0,3.18,7.6,13.1,0.79,6.0
4024,11.6,0.28,50.0,0.99126,147.0,3.27,6.0,4.1,0.56,6.0
4025,12.4,0.32,37.0,0.98998,94.0,3.25,6.2,2.9,0.6,6.0
4026,10.4,0.19,52.0,0.99726,151.0,3.18,7.6,13.1,0.79,6.0
4027,9.3,0.26,22.0,0.99304,176.0,3.09,6.4,1.1,0.54,5.0
4028,12.2,0.25,37.0,0.9892,81.0,3.2,5.9,1.5,0.46,6.0
4029,11.0,0.28,33.0,0.99296,139.0,3.22,6.1,7.75,0.46,6.0
4030,11.4,0.19,30.0,0.99047,105.0,3.11,6.9,1.15,0.38,5.0
4031,9.5,0.29,15.0,0.9924,120.0,3.06,6.4,1.0,0.41,5.0
4032,9.2,0.27,16.0,0.9989,116.0,3.07,6.8,17.8,0.53,5.0
4033,11.1,0.26,23.0,0.99338,125.0,3.13,7.5,5.7,0.62,6.0
4034,9.2,0.27,16.0,0.9989,116.0,3.07,6.8,17.8,0.53,5.0
4035,11.0,0.2,53.0,0.99404,172.0,3.24,6.4,7.4,0.58,6.0
4036,9.9,0.33,40.0,0.99287,177.0,3.14,7.3,1.4,0.48,5.0
4037,9.9,0.34,43.0,0.99286,176.0,3.14,7.3,1.4,0.46,5.0
4038,9.5,0.29,15.0,0.9924,120.0,3.06,6.4,1.0,0.41,5.0
4039,12.4,1.1,8.0,0.99058,109.0,3.35,6.1,4.4,0.47,4.0
4040,9.4,0.24,48.0,0.9934,185.0,3.21,6.3,1.6,0.5,5.0
4041,9.3,0.24,45.0,0.99545,149.0,3.23,6.2,7.9,0.52,5.0
4042,8.7,0.16,25.0,0.9984,135.0,2.9,7.4,15.5,0.43,7.0
4043,8.7,0.16,25.0,0.9984,135.0,2.9,7.4,15.5,0.43,7.0
4044,8.7,0.16,25.0,0.9984,135.0,2.9,7.4,15.5,0.43,7.0
4045,8.7,0.16,25.0,0.9984,135.0,2.9,7.4,15.5,0.43,7.0
4046,9.0,0.17,33.0,0.99971,154.0,2.94,7.2,17.55,0.43,7.0
4047,10.7,0.19,49.0,0.99546,118.0,3.0,6.9,13.5,0.63,6.0
4048,10.7,0.19,49.0,0.99546,118.0,3.0,6.9,13.5,0.63,6.0
4049,11.3,0.16,32.0,0.99058,98.0,3.02,6.8,1.3,0.58,6.0
4050,8.7,0.16,25.0,0.9984,135.0,2.9,7.4,15.5,0.43,7.0
4051,11.7,0.3,22.0,0.99314,97.0,2.96,6.8,11.6,0.38,6.0
4052,9.3,0.24,45.0,0.99545,149.0,3.23,6.2,7.9,0.52,5.0
4053,8.7,0.16,25.0,0.9984,135.0,2.9,7.4,15.5,0.43,7.0
4054,9.0,0.17,33.0,0.99971,154.0,2.94,7.2,17.55,0.43,7.0
4055,11.7,0.3,22.0,0.99314,97.0,2.96,6.8,11.6,0.38,6.0
4056,10.7,0.43,25.0,0.99565,131.0,3.23,6.5,13.15,0.51,5.0
4057,11.4,0.17,38.0,0.99056,110.0,3.05,6.6,1.9,0.54,6.0
4058,10.7,0.19,49.0,0.99546,118.0,3.0,6.9,13.5,0.63,6.0
4059,11.3,0.16,32.0,0.99058,98.0,3.02,6.8,1.3,0.58,6.0
4060,10.0,0.41,20.0,0.99362,70.0,3.19,6.4,6.1,0.42,5.0
4061,10.0,0.41,20.0,0.99362,70.0,3.19,6.4,6.1,0.42,5.0
4062,11.2,0.36,27.0,0.99196,119.0,3.15,7.4,1.9,0.49,6.0
4063,9.7,0.17,44.0,0.99255,130.0,3.07,6.1,1.9,0.41,5.0
4064,12.5,0.28,23.0,0.99027,85.0,3.42,5.5,1.6,0.42,5.0
4065,12.9,0.5,32.0,0.99302,110.0,3.27,6.6,11.3,0.78,8.0
4066,11.8,0.44,60.0,0.99257,160.0,3.16,7.1,8.4,0.36,6.0
4067,10.6,0.38,22.0,0.99506,166.0,3.16,6.9,8.3,0.72,5.0
4068,11.8,0.44,60.0,0.99257,160.0,3.16,7.1,8.4,0.36,6.0
4069,10.7,0.24,54.0,0.9952,133.0,3.19,6.2,12.2,0.37,6.0
4070,9.9,0.28,41.0,0.99498,162.0,3.21,6.1,8.0,0.51,5.0
4071,12.0,0.26,23.0,0.9903,76.0,2.96,7.6,1.3,0.46,6.0
4072,10.4,0.16,70.5,0.99706,163.0,3.15,7.5,12.7,0.82,7.0
4073,8.5,0.36,11.0,0.99398,107.0,3.19,6.5,1.3,0.39,5.0
4074,9.9,0.35,15.0,0.99588,82.0,3.13,6.6,10.5,0.38,4.0
4075,9.4,0.25,52.5,0.99691,120.0,3.08,5.7,12.5,0.45,6.0
4076,10.4,0.37,33.0,0.99608,134.0,3.13,7.4,9.6,0.46,5.0
4077,11.0,0.25,21.0,0.99142,108.0,3.3,5.7,1.5,0.59,6.0
4078,11.0,0.23,21.0,0.99138,110.0,3.3,5.8,1.5,0.57,6.0
4079,10.4,0.265,27.0,0.99432,91.0,3.19,5.4,7.8,0.38,6.0
4080,9.8,0.25,58.0,0.99592,116.0,3.1,5.7,10.8,0.5,6.0
4081,9.4,0.25,52.5,0.99691,106.0,3.08,5.7,12.5,0.45,6.0
4082,10.6,0.23,37.0,0.99432,142.0,3.23,5.9,8.6,0.53,6.0
4083,10.1,0.3,32.0,0.99266,185.0,3.28,6.2,1.2,0.44,5.0
4084,11.5,0.33,20.0,0.99456,96.0,3.06,6.5,14.5,0.3,8.0
4085,11.4,0.26,14.0,0.9915,73.0,3.06,7.4,3.7,0.45,6.0
4086,9.2,0.2,30.0,0.99322,93.0,3.03,7.0,1.1,0.38,6.0
4087,9.7,0.21,33.0,0.9927,101.0,3.12,6.5,1.1,0.38,6.0
4088,11.3,0.25,16.0,0.99173,79.0,3.07,7.3,3.8,0.46,6.0
4089,9.6,0.27,36.0,0.99412,127.0,3.15,6.8,4.6,0.49,6.0
4090,8.9,0.24,44.0,0.99666,179.0,2.86,6.7,10.2,0.46,6.0
4091,10.0,0.14,21.0,0.99425,82.0,3.26,6.4,7.9,0.36,6.0
4092,9.2,0.5,19.0,0.99314,112.0,3.18,6.4,2.4,0.4,6.0
4093,9.0,0.41,20.0,0.99672,103.0,3.08,6.6,10.7,0.41,6.0
4094,12.8,0.25,29.0,0.99024,98.0,3.09,6.4,4.9,0.58,7.0
4095,9.0,0.41,20.0,0.99672,103.0,3.08,6.6,10.7,0.41,6.0
4096,9.5,0.25,13.0,0.99366,136.0,3.08,8.0,1.1,0.55,5.0
4097,10.0,0.14,21.0,0.99425,82.0,3.26,6.4,7.9,0.36,6.0
4098,11.0,0.21,30.0,0.99299,140.0,3.22,6.6,5.6,0.38,5.0
4099,9.2,0.5,19.0,0.99314,112.0,3.18,6.4,2.4,0.4,6.0
4100,10.6,0.29,24.0,0.99528,99.0,3.08,6.3,14.2,0.38,6.0
4101,10.0,0.37,54.0,0.99568,166.0,3.23,6.9,9.5,0.42,5.0
4102,10.0,0.37,54.0,0.99568,166.0,3.23,6.9,9.5,0.42,5.0
4103,11.7,0.31,22.0,0.99062,86.0,3.31,5.7,4.1,0.38,7.0
4104,12.5,0.45,17.0,0.99058,80.0,3.12,6.9,4.7,0.36,7.0
4105,11.1,0.3,36.0,0.99059,122.0,3.07,6.9,1.4,0.47,7.0
4106,9.7,0.23,46.0,0.99119,141.0,3.16,5.3,0.9,0.62,5.0
4107,12.3,0.3,45.0,0.99727,150.0,3.04,6.8,20.3,0.38,6.0
4108,12.2,0.28,43.0,0.99021,105.0,3.18,6.7,3.5,0.38,6.0
4109,11.3,0.255,46.0,0.99238,153.0,3.75,5.0,2.7,0.76,6.0
4110,11.6,0.4,23.0,0.99164,193.0,3.22,7.6,1.2,0.38,5.0
4111,11.3,0.21,18.0,0.99006,75.0,3.31,5.5,1.2,0.56,6.0
4112,11.1,0.2,30.0,0.99078,95.0,3.27,6.0,2.0,0.56,6.0
4113,11.2,0.17,32.0,0.99036,92.0,3.26,6.1,1.1,0.57,6.0
4114,11.3,0.21,35.0,0.99123,107.0,3.15,7.5,1.5,0.45,6.0
4115,12.0,0.26,29.0,0.98978,94.0,3.07,7.3,1.2,0.45,6.0
4116,8.8,0.35,33.0,0.99908,158.0,3.15,6.2,18.1,0.5,6.0
4117,8.8,0.35,33.0,0.99908,158.0,3.15,6.2,18.1,0.5,6.0
4118,12.0,0.43,19.0,0.99022,143.0,3.15,6.5,3.6,0.34,8.0
4119,12.0,0.4,22.0,0.99024,147.0,3.15,6.5,3.5,0.31,7.0
4120,9.0,0.28,48.0,0.9973,122.0,3.01,7.4,12.1,0.44,5.0
4121,9.3,0.23,42.0,0.99853,151.0,3.12,6.3,17.45,0.6,6.0
4122,8.7,0.34,33.0,0.99769,171.0,3.14,6.2,12.1,0.56,6.0
4123,12.8,0.44,13.0,0.98954,75.0,3.1,6.6,3.0,0.63,6.0
4124,11.5,0.13,23.0,0.98974,72.0,3.1,6.0,1.6,0.5,7.0
4125,10.0,0.17,44.0,0.99382,147.0,3.08,6.3,5.7,0.54,5.0
4126,10.0,0.18,45.0,0.99383,147.0,3.09,6.3,5.6,0.54,5.0
4127,10.3,0.31,51.0,0.99538,215.0,3.33,6.7,6.8,0.56,5.0
4128,10.4,0.33,62.0,0.99734,227.0,3.25,6.6,15.6,0.56,5.0
4129,13.4,0.34,18.0,0.98981,68.0,3.22,6.3,6.0,0.29,7.0
4130,11.2,0.29,18.0,0.99095,130.0,3.05,6.8,1.8,0.62,6.0
4131,9.1,0.31,47.0,0.9964,206.0,3.26,7.4,8.6,0.36,5.0
4132,9.1,0.31,47.0,0.9964,206.0,3.26,7.4,8.6,0.36,5.0
4133,10.8,0.25,24.0,0.99411,120.0,3.33,5.7,11.5,0.31,6.0
4134,12.5,0.27,26.0,0.9915,89.0,3.24,6.8,7.8,0.34,6.0
4135,11.3,0.26,27.0,0.99234,132.0,3.63,5.9,2.4,0.73,5.0
4136,12.8,0.65,20.0,0.99016,128.0,3.46,5.9,5.0,0.48,6.0
4137,9.1,0.31,47.0,0.9964,206.0,3.26,7.4,8.6,0.36,5.0
4138,12.7,0.23,8.0,0.98949,72.0,3.22,6.6,1.5,0.39,6.0
4139,11.0,0.18,53.0,0.99287,143.0,3.1,6.8,5.4,0.54,7.0
4140,10.4,0.28,51.0,0.99544,149.0,3.02,6.8,11.9,0.58,6.0
4141,10.4,0.28,51.0,0.99544,149.0,3.02,6.8,11.9,0.58,6.0
4142,10.7,0.27,43.0,0.9941,136.0,3.25,5.9,9.0,0.53,6.0
4143,10.9,0.25,56.0,0.994,131.0,3.22,6.1,10.0,0.35,6.0
4144,10.4,0.28,51.0,0.99544,149.0,3.02,6.8,11.9,0.58,6.0
4145,10.4,0.26,54.0,0.99546,160.0,3.03,6.8,11.9,0.58,6.0
4146,9.7,0.13,56.0,0.99737,115.5,3.16,7.1,15.5,0.41,7.0
4147,11.0,0.18,53.0,0.99287,143.0,3.1,6.8,5.4,0.54,7.0
4148,9.6,0.2,8.0,0.99767,120.0,3.19,6.2,15.0,0.53,6.0
4149,13.9,0.24,40.0,0.98711,76.0,3.1,5.8,1.4,0.29,7.0
4150,9.4,0.48,6.0,0.99714,194.0,3.07,7.6,9.4,0.61,5.0
4151,12.5,0.26,29.0,0.99134,193.0,3.1,7.4,3.7,0.67,6.0
4152,9.6,0.2,8.0,0.99767,120.0,3.19,6.2,15.0,0.53,6.0
4153,9.5,0.3,50.0,0.9927,187.0,3.19,6.1,1.4,0.45,5.0
4154,9.6,0.32,61.0,0.9948,186.0,3.19,6.2,6.5,0.45,5.0
4155,9.5,0.3,50.0,0.9927,187.0,3.19,6.1,1.4,0.45,5.0
4156,9.6,0.34,63.0,0.99481,186.0,3.18,6.3,6.3,0.44,5.0
4157,8.7,0.16,33.0,0.99825,168.0,2.9,7.4,13.7,0.44,7.0
4158,8.7,0.16,33.0,0.99825,168.0,2.9,7.4,13.7,0.44,7.0
4159,8.7,0.16,33.0,0.99825,168.0,2.9,7.4,13.7,0.44,7.0
4160,8.7,0.16,33.0,0.99825,168.0,2.9,7.4,13.7,0.44,7.0
4161,8.7,0.16,33.0,0.99825,168.0,2.9,7.4,13.7,0.44,7.0
4162,8.7,0.16,33.0,0.99825,168.0,2.9,7.4,13.7,0.44,7.0
4163,10.4,0.26,12.0,0.99192,120.0,3.18,7.2,1.5,0.46,5.0
4164,10.7,0.31,13.0,0.99184,119.0,3.22,7.0,1.6,0.5,5.0
4165,12.0,0.22,23.0,0.99019,83.0,3.17,6.6,1.4,0.48,7.0
4166,12.1,0.23,35.0,0.98998,158.0,3.19,5.8,3.5,0.37,7.0
4167,13.1,0.17,39.0,0.98886,118.0,3.31,6.3,1.0,0.4,8.0
4168,12.4,0.19,30.0,0.98998,104.0,3.32,6.0,1.4,0.41,6.0
4169,12.6,0.21,45.0,0.98949,123.0,3.24,6.7,1.5,0.36,7.0
4170,8.7,0.16,33.0,0.99825,168.0,2.9,7.4,13.7,0.44,7.0
4171,12.0,0.22,31.0,0.99009,101.0,3.15,6.6,1.6,0.66,5.0
4172,11.6,0.34,14.0,0.99252,169.0,3.27,6.8,5.2,0.57,6.0
4173,9.3,0.34,36.0,0.99288,99.0,2.92,7.1,1.4,0.5,5.0
4174,9.3,0.24,65.0,0.99659,179.0,3.06,6.3,11.9,0.58,6.0
4175,11.1,0.35,25.0,0.99133,157.0,3.2,6.9,2.4,0.54,7.0
4176,10.2,0.24,68.0,0.99324,161.0,3.1,6.8,3.2,0.69,6.0
4177,10.6,0.25,35.0,0.99164,113.0,3.23,6.4,1.7,0.66,6.0
4178,11.3,0.19,49.0,0.99107,133.0,3.16,5.8,4.2,0.42,7.0
4180,9.3,0.31,31.0,0.99708,123.0,3.09,6.5,13.0,0.5,6.0
4181,11.1,0.25,15.0,0.99163,68.0,2.96,6.6,5.6,0.52,6.0
4182,9.9,0.38,15.0,0.99605,170.0,3.13,7.5,9.7,0.65,6.0
4183,11.8,0.3,29.0,0.99065,82.0,3.31,6.2,2.5,0.61,7.0
4184,12.6,0.33,24.0,0.9903,81.0,3.26,6.4,4.0,0.64,7.0
4186,10.5,0.27,23.0,0.99236,72.0,3.06,7.6,1.2,0.68,5.0
4187,12.3,0.24,40.0,0.98948,108.0,3.19,5.9,2.0,0.5,6.0
4188,11.3,0.33,25.0,0.99045,119.0,3.32,5.3,1.2,0.62,6.0
4189,9.6,0.21,21.0,0.9939,105.0,3.07,6.4,5.1,0.46,5.0
4190,12.0,0.22,14.0,0.98985,63.0,3.2,7.0,1.4,0.33,6.0
4191,11.2,0.27,36.0,0.99138,140.0,3.09,7.8,1.2,0.45,5.0
4192,10.2,0.2,28.0,0.99348,100.0,3.12,6.7,6.5,0.33,6.0
4193,12.4,0.27,26.0,0.99066,100.0,2.98,8.1,1.3,0.44,6.0
4194,10.2,0.2,28.0,0.99348,100.0,3.12,6.7,6.5,0.33,6.0
4195,13.4,0.45,24.0,0.98862,87.0,2.94,7.1,2.7,0.38,8.0
4196,12.6,0.22,25.0,0.98865,68.0,3.24,5.8,1.3,0.35,6.0
4197,9.8,0.3,34.0,0.99472,149.0,3.18,6.3,7.4,0.53,5.0
4198,9.1,0.36,63.0,0.99792,139.0,2.94,7.9,12.9,0.45,5.0
4199,12.4,0.27,26.0,0.99066,100.0,2.98,8.1,1.3,0.44,6.0
4200,12.5,0.24,28.0,0.99035,101.0,3.03,8.0,1.2,0.43,6.0
4201,11.7,0.41,25.0,0.99086,85.0,3.05,6.7,2.6,0.34,6.0
4202,12.9,0.24,37.0,0.99013,113.0,3.29,6.7,2.3,0.46,6.0
4203,10.1,0.3,27.0,0.99266,183.0,3.3,6.2,1.3,0.43,5.0
4204,10.3,0.26,33.0,0.99517,139.0,3.06,6.9,10.5,0.5,6.0
4205,11.7,0.41,25.0,0.99086,85.0,3.05,6.7,2.6,0.34,6.0
4206,10.3,0.32,29.0,0.99666,144.0,3.24,5.9,14.4,0.41,6.0
4207,10.8,0.25,42.0,0.991,107.0,3.34,6.1,1.2,0.56,7.0
4208,11.2,0.23,19.0,0.99068,89.0,3.25,5.6,3.1,0.51,6.0
4209,11.8,0.23,26.0,0.99084,102.0,3.29,6.6,1.7,0.6,6.0
4210,9.8,0.17,26.0,0.9939,134.0,3.08,6.0,6.0,0.54,6.0
4211,10.0,0.38,32.0,0.99624,193.0,3.04,7.1,11.8,0.49,6.0
4212,8.8,0.31,13.0,0.99602,164.0,3.24,6.6,6.2,0.39,4.0
4213,10.1,0.38,5.0,0.9926,69.0,3.14,6.5,1.4,0.52,4.0
4214,9.5,0.44,68.0,0.99718,210.0,3.05,7.0,12.1,0.5,5.0
4215,9.5,0.44,68.0,0.99718,210.0,3.05,7.0,12.1,0.5,5.0
4216,9.5,0.44,68.0,0.99718,210.0,3.05,7.0,12.1,0.5,5.0
4217,9.2,0.38,27.0,0.99344,113.0,3.07,6.1,3.9,0.34,4.0
4218,12.2,0.33,31.0,0.99184,180.0,2.92,8.0,4.6,0.74,6.0
4219,9.5,0.44,68.0,0.99718,210.0,3.05,7.0,12.1,0.5,5.0
4220,11.3,0.19,29.0,0.99033,92.0,3.22,6.0,1.2,0.53,6.0
4221,12.1,0.28,44.0,0.99248,129.0,3.26,6.3,8.1,0.29,6.0
4222,9.2,0.38,27.0,0.99344,113.0,3.07,6.1,3.9,0.34,4.0
4223,11.2,0.43,6.0,0.99076,51.0,3.51,5.3,1.1,0.48,4.0
4224,12.5,0.22,26.0,0.99092,87.0,3.29,5.4,6.5,0.44,7.0
4225,10.6,0.345,38.0,0.99486,187.0,3.31,6.2,10.1,0.56,5.0
4226,10.4,0.255,66.0,0.99464,171.0,3.25,5.6,10.7,0.61,7.0
4227,10.1,0.2,16.0,0.99235,93.0,3.44,5.2,3.2,0.53,7.0
4228,9.9,0.29,33.0,0.99612,201.0,3.11,6.2,12.4,0.56,6.0
4229,11.0,0.26,11.0,0.99202,133.0,2.97,6.3,5.2,0.68,6.0
4230,10.0,0.22,10.0,0.99261,122.0,2.94,6.0,5.0,0.63,6.0
4231,12.7,0.35,29.0,0.98964,89.0,3.14,7.5,2.5,0.42,6.0
4232,12.1,0.39,10.0,0.99206,92.0,3.07,6.6,9.2,0.35,6.0
4233,10.4,0.23,23.0,0.9938,118.0,3.23,6.3,6.9,0.46,6.0
4234,10.4,0.22,23.0,0.99204,120.0,3.24,6.3,2.0,0.47,6.0
4235,9.2,0.29,21.0,0.99736,116.0,3.14,6.4,15.0,0.5,5.0
4236,9.2,0.29,21.0,0.99736,116.0,3.14,6.4,15.0,0.5,5.0
4237,10.5,0.23,27.0,0.99192,80.0,3.05,7.5,1.2,0.68,5.0
4238,9.2,0.29,21.0,0.99736,116.0,3.14,6.4,15.0,0.5,5.0
4239,11.9,0.28,38.0,0.99002,90.0,3.27,5.7,1.8,0.98,7.0
4240,10.1,0.26,47.0,0.996,130.0,3.08,6.5,10.8,0.4,6.0
4241,11.1,0.27,62.0,0.99237,140.0,3.1,6.4,3.9,0.59,6.0
4242,10.8,0.22,69.0,0.99214,144.0,3.13,5.9,4.2,0.74,7.0
4243,11.8,0.26,23.5,0.99041,72.0,3.16,6.8,2.0,0.47,6.0
4244,9.2,0.36,44.0,0.9982,116.0,3.04,7.6,13.5,0.48,5.0
4245,9.2,0.35,42.0,0.99822,116.0,3.04,7.6,13.3,0.5,5.0
4246,12.3,0.18,21.0,0.9893,95.0,3.07,5.7,2.2,0.54,6.0
4247,10.1,0.36,26.0,0.99274,124.0,3.09,6.6,1.4,0.56,6.0
4248,11.4,0.14,26.0,0.99105,114.0,3.25,5.9,1.6,0.45,6.0
4249,10.4,0.23,39.0,0.99209,161.0,3.19,5.5,2.2,0.43,6.0
4250,9.8,0.11,44.0,0.99676,95.0,3.2,6.7,14.8,0.35,6.0
4251,9.9,0.24,29.0,0.99251,91.0,3.3,7.0,1.8,0.43,6.0
4252,9.8,0.11,44.0,0.99676,95.0,3.2,6.7,14.8,0.35,6.0
4253,11.2,0.47,11.0,0.99082,74.0,3.48,5.3,1.3,0.54,4.0
4254,10.9,0.29,25.0,0.99567,115.0,3.15,7.5,9.9,0.46,5.0
4255,9.2,0.33,16.0,0.99416,119.0,3.15,6.0,5.1,0.41,5.0
4256,9.2,0.33,16.0,0.99416,119.0,3.15,6.0,5.1,0.41,5.0
4257,12.0,0.32,39.0,0.9887,121.0,2.96,5.8,1.5,0.35,5.0
4258,12.1,0.3,37.0,0.98871,121.0,2.96,5.8,1.5,0.34,6.0
4259,12.4,0.31,20.0,0.99248,114.0,3.75,3.8,11.1,0.44,6.0
4260,11.2,0.36,44.0,0.99184,145.0,3.22,6.2,5.25,0.4,6.0
4261,12.7,0.31,19.0,0.98952,120.0,3.32,6.0,2.3,0.41,7.0
4262,12.2,0.52,23.0,0.99267,169.0,3.26,6.9,7.9,0.47,6.0
4263,12.2,0.55,19.0,0.99269,164.0,3.26,7.0,8.0,0.46,6.0
4264,12.2,0.2,44.0,0.98912,99.0,3.23,5.8,1.4,0.37,6.0
4265,11.2,0.36,44.0,0.99184,145.0,3.22,6.2,5.25,0.4,6.0
4266,12.7,0.31,19.0,0.98952,120.0,3.32,6.0,2.3,0.41,7.0
4267,12.7,0.29,20.0,0.9895,117.0,3.31,6.0,2.3,0.41,7.0
4268,12.1,0.22,27.0,0.98999,146.0,3.17,5.7,3.5,0.36,6.0
4269,9.4,0.46,44.0,0.9981,192.0,3.11,7.1,13.7,0.53,5.0
4270,10.1,0.21,64.0,0.995,174.0,3.07,6.6,9.9,0.5,6.0
4271,9.4,0.42,57.0,0.99848,201.0,3.08,6.9,15.4,0.54,5.0
4272,8.9,0.22,41.0,0.99862,113.0,3.22,5.7,16.0,0.46,6.0
4273,8.9,0.22,41.0,0.99862,113.0,3.22,5.7,16.0,0.46,6.0
4274,8.9,0.22,41.0,0.99862,113.0,3.22,5.7,16.0,0.46,6.0
4275,8.9,0.22,41.0,0.99862,113.0,3.22,5.7,16.0,0.46,6.0
4276,13.0,0.31,27.0,0.98886,117.0,3.56,5.2,2.4,0.45,7.0
4277,10.3,0.22,37.0,0.99474,183.0,3.08,7.2,5.5,0.5,5.0
4278,10.1,0.18,5.0,0.99126,47.0,3.07,5.6,2.3,0.45,4.0
4279,10.5,0.24,48.0,0.99691,129.0,3.23,6.2,16.8,0.38,6.0
4280,8.9,0.22,41.0,0.99862,113.0,3.22,5.7,16.0,0.46,6.0
4281,10.1,0.26,23.0,0.99773,124.0,3.3,5.7,17.8,0.5,5.0
